SampleID , process , xsectioninpb , kfactor , filtefficiency , xsecunc , generator

364138 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV280_500_CFilterBVeto , 8.6707     , 0.9751 , 0.26245  , 1. 
364139 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV280_500_BFilter      , 8.6804     , 0.9751 , 0.17313  , 1. 
364140 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV500_1000             , 1.8096     , 0.9751 , 1.0      , 1. 
364141 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV1000_E_CMS           , 0.14834    , 0.9751 , 1.0      , 1. 

364198 , Sherpa_221_NN30NNLO_Zmm_Mll10_40_MAXHTPTV0_70_BVeto         ,  2413.7     , 0.9751,  0.9654    , 1. 
364199 , Sherpa_221_NN30NNLO_Zmm_Mll10_40_MAXHTPTV0_70_BFilter       ,  2414.7     , 0.9751,  0.034065  , 1. 
364200 , Sherpa_221_NN30NNLO_Zmm_Mll10_40_MAXHTPTV70_280_BVeto       ,  50.318     , 0.9751,  0.89191   , 1. 
364201 , Sherpa_221_NN30NNLO_Zmm_Mll10_40_MAXHTPTV70_280_BFilter     ,  50.285     , 0.9751,  0.10172   , 1. 
364202 , Sherpa_221_NN30NNLO_Zmm_Mll10_40_MAXHTPTV280_E_CMS_BVeto    ,  3.2355     , 0.9751,  0.85297   , 1. 
364203 , Sherpa_221_NN30NNLO_Zmm_Mll10_40_MAXHTPTV280_E_CMS_BFilter  ,  3.28       , 0.9751,  0.14395   , 1. 
364204 , Sherpa_221_NN30NNLO_Zee_Mll10_40_MAXHTPTV0_70_BVeto         ,  2415.7     , 0.9751,  0.96503   , 1. 
364205 , Sherpa_221_NN30NNLO_Zee_Mll10_40_MAXHTPTV0_70_BFilter       ,  2416.9     , 0.9751,  0.033662  , 1. 
364206 , Sherpa_221_NN30NNLO_Zee_Mll10_40_MAXHTPTV70_280_BVeto       ,  50.456     , 0.9751,  0.8913    , 1. 
364207 , Sherpa_221_NN30NNLO_Zee_Mll10_40_MAXHTPTV70_280_BFilter     ,  50.427     , 0.9751,  0.1087    , 1. 
364208 , Sherpa_221_NN30NNLO_Zee_Mll10_40_MAXHTPTV280_E_CMS_BVeto    ,  3.2538     , 0.9751,  0.85359   , 1. 
364209 , Sherpa_221_NN30NNLO_Zee_Mll10_40_MAXHTPTV280_E_CMS_BFilter  ,  3.2519     , 0.9751,  0.14548   , 1. 
364210 , Sherpa_221_NN30NNLO_Ztt_Mll10_40_MAXHTPTV0_70_BVeto         ,  2417.9     , 0.9751,  0.96527   , 1. 
364211 , Sherpa_221_NN30NNLO_Ztt_Mll10_40_MAXHTPTV0_70_BFilter       ,  2414.2     , 0.9751,  0.033594  , 1. 
364212 , Sherpa_221_NN30NNLO_Ztt_Mll10_40_MAXHTPTV70_280_BVeto       ,  50.37      , 0.9751,  0.89015   , 1. 
364213 , Sherpa_221_NN30NNLO_Ztt_Mll10_40_MAXHTPTV70_280_BFilter     ,  50.441     , 0.9751,  0.10985   , 1. 
364214 , Sherpa_221_NN30NNLO_Ztt_Mll10_40_MAXHTPTV280_E_CMS_BVeto    ,  3.2834     , 0.9751,  0.85081   , 1. 
364215 , Sherpa_221_NN30NNLO_Ztt_Mll10_40_MAXHTPTV280_E_CMS_BFilter  ,  3.2788     , 0.9751,  0.14326   , 1. 

361106 , PowhegPythia8EvtGen_AZNLOCTEQ6L1_Zee                        , 1901.2      , 1.026 , 1.         , 0.05
361107 , PowhegPythia8EvtGen_AZNLOCTEQ6L1_Zmm                        , 1901.1      , 1.026 , 1.         , 0.05

361108 , PowhegPythia8EvtGen_AZNLOCTEQ6L1_Ztautau                    , 1901.2      , 1.026 , 1.         , 0.05
361510 , Ztautau_Np0                                                 , 1397.8      , 1.232 , 1.         , 1.
361511 , Ztautau_Np1                                                 , 211.40      , 1.232 , 1.         , 1.
361512 , Ztautau_Np2                                                 , 67.176      , 1.232 , 1.         , 1.
361513 , Ztautau_Np3                                                 , 18.609      , 1.232 , 1.         , 1.
